alert_action,alert_category,alert_severity,alert_signature,alert_signature_id,app_proto,bytes_toclient,bytes_toserver,dest_ip,dest_port,event_type,flow_age,flow_alerted,flow_end,flow_id,flow_reason,flow_start,flow_state,flowbits,http_content_type,http_host,http_length,http_method,http_status,http_url,http_user_agent,in_iface,pkts_toclient,pkts_toserver,proto,src_ip,src_port,tcp_ack,tcp_fin,tcp_flags,tcp_flags_tc,tcp_flags_ts,tcp_psh,tcp_state,tcp_syn,timestamp
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74522,1116,192.168.100.4,80,flow,1,True,2025-06-28T09:43:48.075410+0700,1703529368724495,timeout,2025-06-28T09:43:47.992271+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,53,14,TCP,192.168.100.6,50006,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:45:05.043896+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77322,1119,192.168.100.4,80,flow,0,True,2025-06-28T09:43:50.369730+0700,793797313598739,timeout,2025-06-28T09:43:50.300307+0700,closed,slowread_detected,text/html,192.168.100.4,73174,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,14,TCP,192.168.100.6,50012,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:40.530513+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,140055,2087,192.168.100.4,80,flow,15,True,2025-06-28T09:44:05.059901+0700,2230008607597426,timeout,2025-06-28T09:43:50.910194+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,101,27,TCP,192.168.100.6,50014,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:48:02.055225+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75264,1378,192.168.100.4,80,flow,0,True,2025-06-28T09:43:51.651999+0700,1620673007428260,timeout,2025-06-28T09:43:51.565924+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,18,TCP,192.168.100.6,50016,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:10.449266+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74588,1182,192.168.100.4,80,flow,1,True,2025-06-28T09:43:53.069020+0700,1841215283151197,timeout,2025-06-28T09:43:52.999773+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,54,15,TCP,192.168.100.6,50018,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:44:59.037484+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75199,1048,192.168.100.4,80,flow,0,True,2025-06-28T09:43:53.536372+0700,1503540659485595,timeout,2025-06-28T09:43:53.457627+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,13,TCP,192.168.100.6,45426,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:47:24.611500+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,139733,2221,192.168.100.4,80,flow,10,True,2025-06-28T09:44:05.196285+0700,1664303432939411,timeout,2025-06-28T09:43:55.079763+0700,closed,slowread_detected,text/html,192.168.100.4,70571,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,103,29,TCP,192.168.100.6,45432,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:47:58.047580+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,141954,2236,192.168.100.4,80,flow,18,True,2025-06-28T09:44:15.538314+0700,84352468631120,timeout,2025-06-28T09:43:57.376400+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,105,30,TCP,192.168.100.6,45440,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:47:03.216756+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,140216,2021,192.168.100.4,80,flow,14,True,2025-06-28T09:44:14.229613+0700,2121676648095885,timeout,2025-06-28T09:44:00.073869+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,103,26,TCP,192.168.100.6,45444,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:48:58.101591+0700
,,,,,,0,220,ff02:0000:0000:0000:0000:0000:0000:0016,,flow,0,False,2025-06-28T09:42:13.939950+0700,1968292621532748,timeout,2025-06-28T09:42:13.605772+0700,new,,,,,,,,,enp0s3,0,2,IPv6-ICMP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,,,,,,,,,,2025-06-28T09:44:03.645840+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75199,1180,192.168.100.4,80,flow,0,True,2025-06-28T09:44:05.604554+0700,2161145250384926,timeout,2025-06-28T09:44:05.527390+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,15,TCP,192.168.100.6,52104,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:05.114484+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,http,76943,1527,192.168.100.4,80,flow,0,True,2025-06-28T09:44:05.705346+0700,1788956269444934,timeout,2025-06-28T09:44:05.622406+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,21,TCP,192.168.100.6,52112,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:57.211884+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76943,1461,192.168.100.4,80,flow,0,True,2025-06-28T09:44:06.422656+0700,72728140198833,timeout,2025-06-28T09:44:06.340913+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,20,TCP,192.168.100.6,52116,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:44.535202+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77513,1515,192.168.100.4,80,flow,0,True,2025-06-28T09:44:06.747698+0700,478825887962293,timeout,2025-06-28T09:44:06.660661+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,59,20,TCP,192.168.100.6,52126,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:16.454717+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77447,1581,192.168.100.4,80,flow,0,True,2025-06-28T09:44:08.653148+0700,230909638368049,timeout,2025-06-28T09:44:08.547633+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,21,TCP,192.168.100.6,52136,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:47:13.266900+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,http,141931,2170,192.168.100.4,80,flow,18,True,2025-06-28T09:44:30.380699+0700,327885705186434,timeout,2025-06-28T09:44:12.199810+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,105,29,TCP,192.168.100.6,52146,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:49:26.038930+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,205023,2796,192.168.100.4,80,flow,21,True,2025-06-28T09:44:33.838657+0700,627272843021284,timeout,2025-06-28T09:44:12.609252+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,147,36,TCP,192.168.100.6,52158,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:29.188762+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74529,984,192.168.100.4,80,flow,0,True,2025-06-28T09:44:15.791804+0700,1151321130344470,timeout,2025-06-28T09:44:15.729110+0700,closed,slowread_detected,text/html,192.168.100.4,70577,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,53,12,TCP,192.168.100.6,47150,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:48:50.651480+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74594,1182,192.168.100.4,80,flow,0,True,2025-06-28T09:44:16.875783+0700,96674731003063,timeout,2025-06-28T09:44:16.789687+0700,closed,slowread_detected,text/html,192.168.100.4,70576,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,54,15,TCP,192.168.100.6,47164,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:51.205643+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76943,1527,192.168.100.4,80,flow,0,True,2025-06-28T09:44:17.144751+0700,119444500234606,timeout,2025-06-28T09:44:17.049518+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,21,TCP,192.168.100.6,47180,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:48:03.390499+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74720,1314,192.168.100.4,80,flow,0,True,2025-06-28T09:44:18.728022+0700,991327156308366,timeout,2025-06-28T09:44:18.657806+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,17,TCP,192.168.100.6,47196,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:48:17.282520+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75067,1048,192.168.100.4,80,flow,0,True,2025-06-28T09:44:19.178636+0700,1418489571270050,timeout,2025-06-28T09:44:19.089506+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,54,13,TCP,192.168.100.6,47212,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:48:58.101675+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,139468,2089,192.168.100.4,80,flow,10,True,2025-06-28T09:44:32.718434+0700,1830623895767678,timeout,2025-06-28T09:44:22.543358+0700,closed,slowread_detected,text/html,192.168.100.4,70571,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,99,27,TCP,192.168.100.6,47214,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:48:41.423265+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,142295,2224,192.168.100.4,80,flow,15,True,2025-06-28T09:44:37.972876+0700,1576063331642364,timeout,2025-06-28T09:44:22.830460+0700,closed,slowread_detected,text/html,192.168.100.4,73136,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,103,29,TCP,192.168.100.6,47230,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:49:27.458954+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76943,1263,192.168.100.4,80,flow,0,True,2025-06-28T09:44:24.802715+0700,2194837122626881,timeout,2025-06-28T09:44:24.701761+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,17,TCP,192.168.100.6,33936,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:29.188673+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,139479,2089,192.168.100.4,80,flow,10,True,2025-06-28T09:44:35.870756+0700,2002089727841021,timeout,2025-06-28T09:44:25.742141+0700,closed,slowread_detected,text/html,192.168.100.4,70539,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,100,27,TCP,192.168.100.6,33948,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:49:34.128501+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74654,1446,192.168.100.4,80,flow,0,True,2025-06-28T09:44:27.244938+0700,1416754405033293,timeout,2025-06-28T09:44:27.181581+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,19,TCP,192.168.100.6,33956,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:48:22.619885+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76745,999,192.168.100.4,80,flow,0,True,2025-06-28T09:44:32.322829+0700,1302095958437868,timeout,2025-06-28T09:44:32.258028+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,13,TCP,192.168.100.6,33964,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:45:40.416637+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77358,1317,192.168.100.4,80,flow,0,True,2025-06-28T09:44:34.274538+0700,945888550851836,timeout,2025-06-28T09:44:34.201980+0700,closed,slowread_detected,text/html,192.168.100.4,73144,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,17,TCP,192.168.100.6,43884,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:47:00.546554+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76745,1065,192.168.100.4,80,flow,0,True,2025-06-28T09:44:34.946255+0700,139231415666888,timeout,2025-06-28T09:44:34.886984+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,14,TCP,192.168.100.6,43896,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:48:04.601085+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,142459,2356,192.168.100.4,80,flow,15,True,2025-06-28T09:44:52.533010+0700,654715538239151,timeout,2025-06-28T09:44:37.388783+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,105,31,TCP,192.168.100.6,43898,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:47:16.603046+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,206966,3209,192.168.100.4,80,flow,25,True,2025-06-28T09:45:04.960405+0700,1228819521799998,timeout,2025-06-28T09:44:39.722750+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,152,43,TCP,192.168.100.6,43908,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:47:02.549883+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,141691,1642,192.168.100.4,80,flow,19,True,2025-06-28T09:44:59.030265+0700,71270001033299,timeout,2025-06-28T09:44:40.868435+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,101,21,TCP,192.168.100.6,43910,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:08.448026+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,204844,2730,192.168.100.4,80,flow,21,True,2025-06-28T09:45:02.512393+0700,1530298308835994,timeout,2025-06-28T09:44:41.277146+0700,closed,slowread_detected,text/html,192.168.100.4,71027,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,145,35,TCP,192.168.100.6,43924,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:48:09.399534+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75199,1312,192.168.100.4,80,flow,0,True,2025-06-28T09:44:41.348699+0700,919884671876042,timeout,2025-06-28T09:44:41.261066+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,17,TCP,192.168.100.6,43922,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:15.118640+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,205066,2730,192.168.100.4,80,flow,22,True,2025-06-28T09:45:03.177965+0700,383327292457274,timeout,2025-06-28T09:44:41.950586+0700,closed,slowread_detected,text/html,192.168.100.4,71027,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,148,35,TCP,192.168.100.6,43938,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:47:00.546614+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76811,1197,192.168.100.4,80,flow,0,True,2025-06-28T09:44:42.888667+0700,1780014149951458,timeout,2025-06-28T09:44:42.810978+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,16,TCP,192.168.100.6,43952,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:42.532147+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75001,982,192.168.100.4,80,flow,0,True,2025-06-28T09:44:46.389549+0700,1293241884216328,timeout,2025-06-28T09:44:46.330760+0700,closed,slowread_detected,text/html,192.168.100.4,71051,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,53,12,TCP,192.168.100.6,59286,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:49:25.456452+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77424,1581,192.168.100.4,80,flow,0,True,2025-06-28T09:44:50.942499+0700,1360185392262499,timeout,2025-06-28T09:44:50.879971+0700,closed,slowread_detected,text/html,192.168.100.4,73144,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,21,TCP,192.168.100.6,59298,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:47:19.273901+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75264,1444,192.168.100.4,80,flow,1,True,2025-06-28T09:44:52.058877+0700,371531165464725,timeout,2025-06-28T09:44:51.981141+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,19,TCP,192.168.100.6,59304,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:40.530456+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,http,75204,1114,192.168.100.4,80,flow,0,True,2025-06-28T09:44:55.412262+0700,1767642497511569,timeout,2025-06-28T09:44:55.356497+0700,closed,slowread_detected,text/html,192.168.100.4,71056,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,14,TCP,192.168.100.6,39598,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:21.183850+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77387,1317,192.168.100.4,80,flow,0,True,2025-06-28T09:44:57.968391+0700,957504291451222,timeout,2025-06-28T09:44:57.897366+0700,closed,slowread_detected,text/html,192.168.100.4,73173,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,17,TCP,192.168.100.6,39612,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:47:19.229310+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,139600,1957,192.168.100.4,80,flow,11,True,2025-06-28T09:45:08.122462+0700,2131954508592093,timeout,2025-06-28T09:44:57.947165+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,101,25,TCP,192.168.100.6,39614,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:48:42.646977+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77255,1119,192.168.100.4,80,flow,0,True,2025-06-28T09:45:01.473130+0700,401756998427727,timeout,2025-06-28T09:45:01.418895+0700,closed,slowread_detected,text/html,192.168.100.4,73173,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,14,TCP,192.168.100.6,39620,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:47:32.572311+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,75264,1444,192.168.100.4,80,flow,0,True,2025-06-28T09:45:06.137682+0700,1343415693477691,timeout,2025-06-28T09:45:06.067387+0700,closed,slowread_detected,text/html,192.168.100.4,71050,GET,200,/2025/06/05/how-to-detect-and-mitigate-slow-read-attacks-on-your-website/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,57,19,TCP,192.168.100.6,60936,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:50.539779+0700
allowed,Web Application Attack,1,Posible Slowloris Attack,900000501,http,77513,1317,192.168.100.4,80,flow,0,True,2025-06-28T09:45:07.618934+0700,2209768579219491,timeout,2025-06-28T09:45:07.540707+0700,closed,slowread_detected,text/html,192.168.100.4,73167,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,59,17,TCP,192.168.100.6,60950,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:55.208493+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74654,1380,192.168.100.4,80,flow,1,True,2025-06-28T09:45:08.079614+0700,489211122890598,timeout,2025-06-28T09:45:07.997222+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,18,TCP,192.168.100.6,60954,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:34.527003+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,141954,2302,192.168.100.4,80,flow,18,True,2025-06-28T09:45:28.336522+0700,1610229799634535,timeout,2025-06-28T09:45:10.181863+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,105,31,TCP,192.168.100.6,60962,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:49:52.056060+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74654,1380,192.168.100.4,80,flow,0,True,2025-06-28T09:45:11.558164+0700,369044380668218,timeout,2025-06-28T09:45:11.479546+0700,closed,slowread_detected,text/html,192.168.100.4,70570,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,18,TCP,192.168.100.6,60976,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:36.527655+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,76943,1329,192.168.100.4,80,flow,0,True,2025-06-28T09:45:13.487173+0700,545299101217099,timeout,2025-06-28T09:45:13.422219+0700,closed,slowread_detected,text/html,192.168.100.4,72663,GET,200,/2025/06/05/hello-world/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,58,18,TCP,192.168.100.6,60980,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:48:09.399590+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,77218,987,192.168.100.4,80,flow,0,True,2025-06-28T09:45:14.105469+0700,1490818971639606,timeout,2025-06-28T09:45:14.040758+0700,closed,slowread_detected,text/html,192.168.100.4,73136,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,55,12,TCP,192.168.100.6,58528,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:29.188591+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,74721,1248,192.168.100.4,80,flow,0,True,2025-06-28T09:45:16.216448+0700,1629520645601714,timeout,2025-06-28T09:45:16.145842+0700,closed,slowread_detected,text/html,192.168.100.4,70571,GET,200,/2025/06/05/understanding-different-types-of-denial-of-service-dos-attacks/,Apache-HttpClient/4.5.14 (Java/21.0.6),enp0s3,56,16,TCP,192.168.100.6,58542,True,True,1b,1b,1b,True,closed,True,2025-06-28T09:46:58.543142+0700
