alert_action,alert_category,alert_severity,alert_signature,alert_signature_id,app_proto,bytes_toclient,bytes_toserver,dest_ip,dest_port,event_type,flow_age,flow_alerted,flow_end,flow_id,flow_reason,flow_start,flow_state,flowbits,http_content_type,http_host,http_length,http_method,http_status,http_url,http_user_agent,in_iface,pkts_toclient,pkts_toserver,proto,src_ip,src_port,tcp_ack,tcp_fin,tcp_flags,tcp_flags_tc,tcp_flags_ts,tcp_psh,tcp_state,tcp_syn,timestamp
,,,,,,668,1582,192.168.100.4,80,flow,60,False,2025-06-27T14:02:54.824724+0700,636543175909739,timeout,2025-06-27T14:01:54.745835+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,41746,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:23.575847+0700
,,,,,,668,1418,192.168.100.4,80,flow,60,False,2025-06-27T14:03:59.296828+0700,1198868215855998,timeout,2025-06-27T14:02:59.293758+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,60444,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:24.177404+0700
,,,,,,668,1626,192.168.100.4,80,flow,60,False,2025-06-27T14:03:34.054222+0700,496185794807809,timeout,2025-06-27T14:02:34.051201+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,55928,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:24.231376+0700
,,,,,,668,1488,192.168.100.4,80,flow,60,False,2025-06-27T14:03:20.959483+0700,918572205119320,timeout,2025-06-27T14:02:20.956248+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,37720,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:24.231434+0700
,,,,,,668,1321,192.168.100.4,80,flow,60,False,2025-06-27T14:05:54.242300+0700,918866420474934,timeout,2025-06-27T14:04:54.238646+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,50374,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:24.231473+0700
,,,,,,668,1331,192.168.100.4,80,flow,60,False,2025-06-27T14:06:09.506935+0700,1621583200629533,timeout,2025-06-27T14:05:09.504605+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,47132,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:25.486390+0700
,,,,,,668,1533,192.168.100.4,80,flow,60,False,2025-06-27T14:03:00.531837+0700,354870631135152,timeout,2025-06-27T14:02:00.456624+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,42210,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:25.543486+0700
,,,,,,668,1348,192.168.100.4,80,flow,60,False,2025-06-27T14:05:55.440030+0700,1059629678702452,timeout,2025-06-27T14:04:55.438132+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,50426,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:25.573870+0700
,,,,,,668,1405,192.168.100.4,80,flow,60,False,2025-06-27T14:03:25.954096+0700,2185984842235343,timeout,2025-06-27T14:02:25.949711+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,54298,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:25.573935+0700
,,,,,,668,1337,192.168.100.4,80,flow,60,False,2025-06-27T14:05:37.872594+0700,1763327856691972,timeout,2025-06-27T14:04:37.871172+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,36938,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:25.610383+0700
,,,,,,668,1400,192.168.100.4,80,flow,60,False,2025-06-27T14:06:10.688630+0700,1341641527293069,timeout,2025-06-27T14:05:10.685197+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,47218,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:25.610456+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,8865,700,192.168.100.4,80,flow,1,True,2025-06-27T14:07:26.022582+0700,98295748611104,timeout,2025-06-27T14:07:25.969760+0700,closed,slowread_detected,text/html,192.168.100.4,7882,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like GeckoAppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30",enp0s3,8,6,TCP,192.168.100.6,35792,True,True,1f,1a,1f,True,closed,True,2025-06-27T14:12:05.140959+0700
,,,,,,668,1502,192.168.100.4,80,flow,60,False,2025-06-27T14:03:06.794648+0700,1340574215843821,timeout,2025-06-27T14:02:06.733165+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,59794,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:26.148690+0700
,,,,,,668,1532,192.168.100.4,80,flow,60,False,2025-06-27T14:05:37.705755+0700,637219643964398,timeout,2025-06-27T14:04:37.703470+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,36924,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:26.148756+0700
,,,,,,668,1604,192.168.100.4,80,flow,60,False,2025-06-27T14:03:08.912590+0700,1200863224800466,timeout,2025-06-27T14:02:08.861394+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,59974,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:27.531910+0700
,,,,,,668,1603,192.168.100.4,80,flow,60,False,2025-06-27T14:03:52.265471+0700,1342330860535309,timeout,2025-06-27T14:02:52.261645+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,59818,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:27.537480+0700
,,,,,,668,1638,192.168.100.4,80,flow,60,False,2025-06-27T14:04:09.843653+0700,1764590571338689,timeout,2025-06-27T14:03:09.834497+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,47138,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:27.537528+0700
,,,,,,668,1541,192.168.100.4,80,flow,60,False,2025-06-27T14:02:50.502372+0700,1342468295393832,timeout,2025-06-27T14:01:50.426536+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,53358,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:27.537540+0700
,,,,,,668,1589,192.168.100.4,80,flow,60,False,2025-06-27T14:03:35.909765+0700,1342745323754180,timeout,2025-06-27T14:02:35.905924+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56084,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:27.591822+0700
,,,,,,668,1361,192.168.100.4,80,flow,60,False,2025-06-27T14:06:22.256658+0700,1764000022060445,timeout,2025-06-27T14:05:22.253341+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51230,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:28.119669+0700
,,,,,,668,1554,192.168.100.4,80,flow,60,False,2025-06-27T14:03:29.335399+0700,1904825545853552,timeout,2025-06-27T14:02:29.330352+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,54616,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:28.119715+0700
,,,,,,734,1734,192.168.100.4,80,flow,60,False,2025-06-27T14:03:08.038377+0700,639229678878696,timeout,2025-06-27T14:02:08.032744+0700,closed,,,,,,,,,enp0s3,11,12,TCP,192.168.100.6,59884,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:28.228816+0700
,,,,,,668,1673,192.168.100.4,80,flow,60,False,2025-06-27T14:02:50.931268+0700,1202213990871592,timeout,2025-06-27T14:01:50.832040+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,53414,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:28.232846+0700
,,,,,,668,1515,192.168.100.4,80,flow,60,False,2025-06-27T14:06:20.744456+0700,2047036219214802,timeout,2025-06-27T14:05:20.740306+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56680,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:28.232875+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,8865,700,192.168.100.4,80,flow,1,True,2025-06-27T14:07:29.017075+0700,403139642577491,timeout,2025-06-27T14:07:28.971347+0700,closed,slowread_detected,text/html,192.168.100.4,7882,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like GeckoAppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30",enp0s3,8,6,TCP,192.168.100.6,35802,True,True,1f,1a,1f,True,closed,True,2025-06-27T14:08:45.676514+0700
,,,,,,668,1502,192.168.100.4,80,flow,60,False,2025-06-27T14:05:56.858881+0700,779400242532941,timeout,2025-06-27T14:04:56.856653+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,50488,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:29.536112+0700
,,,,,,668,1238,192.168.100.4,80,flow,60,False,2025-06-27T14:06:21.415842+0700,1484245179650666,timeout,2025-06-27T14:05:21.414314+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51172,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:29.537025+0700
,,,,,,668,1425,192.168.100.4,80,flow,60,False,2025-06-27T14:03:11.170469+0700,217728031121025,timeout,2025-06-27T14:02:11.122497+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,36822,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:29.621761+0700
,,,,,,668,1468,192.168.100.4,80,flow,60,False,2025-06-27T14:06:24.285505+0700,1485080550985940,timeout,2025-06-27T14:05:24.282836+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51334,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:30.239443+0700
,,,,,,668,1364,192.168.100.4,80,flow,60,False,2025-06-27T14:05:58.556671+0700,1344877784363520,timeout,2025-06-27T14:04:58.553472+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,50582,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:31.543887+0700
,,,,,,668,1568,192.168.100.4,80,flow,60,False,2025-06-27T14:03:03.951026+0700,1343926437662852,timeout,2025-06-27T14:02:03.905348+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,59666,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:31.545653+0700
,,,,,,668,1630,192.168.100.4,80,flow,60,False,2025-06-27T14:03:41.614481+0700,218849019512924,timeout,2025-06-27T14:02:41.608348+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,35640,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:31.630983+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,8865,700,192.168.100.4,80,flow,1,True,2025-06-27T14:07:32.021830+0700,1871565338957756,timeout,2025-06-27T14:07:31.972732+0700,closed,slowread_detected,text/html,192.168.100.4,7882,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like GeckoAppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30",enp0s3,8,6,TCP,192.168.100.6,36992,True,True,1f,1a,1f,True,closed,True,2025-06-27T14:10:29.106508+0700
,,,,,,668,1526,192.168.100.4,80,flow,60,False,2025-06-27T14:05:56.687671+0700,218522610857454,timeout,2025-06-27T14:04:56.685550+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,50474,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:32.149356+0700
,,,,,,668,1559,192.168.100.4,80,flow,60,False,2025-06-27T14:03:50.934348+0700,641667075552356,timeout,2025-06-27T14:02:50.930916+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,36228,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:32.248702+0700
,,,,,,668,1482,192.168.100.4,80,flow,60,False,2025-06-27T14:05:29.839751+0700,2049875189293421,timeout,2025-06-27T14:04:29.713069+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,38722,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:33.554668+0700
,,,,,,734,1721,192.168.100.4,80,flow,60,False,2025-06-27T14:03:07.936811+0700,923981715547516,timeout,2025-06-27T14:02:07.927100+0700,closed,,,,,,,,,enp0s3,11,12,TCP,192.168.100.6,59878,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:33.629753+0700
,,,,,,668,1533,192.168.100.4,80,flow,60,False,2025-06-27T14:03:00.937364+0700,782539852118618,timeout,2025-06-27T14:02:00.883290+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,42256,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:34.157333+0700
,,,,,,734,1627,192.168.100.4,80,flow,60,False,2025-06-27T14:03:48.187865+0700,2048947469734471,timeout,2025-06-27T14:02:48.184903+0700,closed,,,,,,,,,enp0s3,11,11,TCP,192.168.100.6,36070,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:34.160442+0700
,,,,,,668,1605,192.168.100.4,80,flow,60,False,2025-06-27T14:03:35.494471+0700,1486025432727069,timeout,2025-06-27T14:02:35.491037+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56044,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:34.160472+0700
,,,,,,668,1603,192.168.100.4,80,flow,60,False,2025-06-27T14:03:02.856340+0700,2050283201531292,timeout,2025-06-27T14:02:02.757148+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,59632,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:34.257871+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,8865,700,192.168.100.4,80,flow,1,True,2025-06-27T14:07:35.027018+0700,363658156105190,timeout,2025-06-27T14:07:34.974310+0700,closed,slowread_detected,text/html,192.168.100.4,7882,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like GeckoAppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30",enp0s3,8,6,TCP,192.168.100.6,37004,True,True,1f,1a,1f,True,closed,True,2025-06-27T14:11:40.403921+0700
,,,,,,668,1521,192.168.100.4,80,flow,61,False,2025-06-27T14:05:26.131901+0700,923614504887072,timeout,2025-06-27T14:04:25.992032+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,38522,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:35.570734+0700
,,,,,,668,1604,192.168.100.4,80,flow,60,False,2025-06-27T14:03:38.416764+0700,1486942408428609,timeout,2025-06-27T14:02:38.412737+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56306,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:35.570801+0700
,,,,,,668,1440,192.168.100.4,80,flow,60,False,2025-06-27T14:06:21.604518+0700,643382924927027,timeout,2025-06-27T14:05:21.581683+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51178,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:35.638123+0700
,,,,,,668,1491,192.168.100.4,80,flow,60,False,2025-06-27T14:03:14.170072+0700,642914761215783,timeout,2025-06-27T14:02:14.167719+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,37096,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:36.236309+0700
,,,,,,668,1459,192.168.100.4,80,flow,60,False,2025-06-27T14:04:00.940253+0700,2191304161512188,timeout,2025-06-27T14:03:00.936700+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,60612,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:36.236361+0700
,,,,,,668,1352,192.168.100.4,80,flow,60,False,2025-06-27T14:03:54.929571+0700,1488626036646531,timeout,2025-06-27T14:02:54.926339+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,60108,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:36.274676+0700
,,,,,,668,1506,192.168.100.4,80,flow,60,False,2025-06-27T14:03:22.009090+0700,1628564658984137,timeout,2025-06-27T14:02:22.005321+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,53988,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:37.479554+0700
,,,,,,734,1978,192.168.100.4,80,flow,60,False,2025-06-27T14:03:47.583694+0700,2050755650903526,timeout,2025-06-27T14:02:47.581094+0700,closed,,,,,,,,,enp0s3,11,11,TCP,192.168.100.6,36038,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:37.540415+0700
,,,,,,668,1578,192.168.100.4,80,flow,60,False,2025-06-27T14:04:03.649644+0700,1347295843441956,timeout,2025-06-27T14:03:03.646436+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,46586,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:37.540779+0700
,,,,,,668,1485,192.168.100.4,80,flow,60,False,2025-06-27T14:05:44.134030+0700,2191770172325295,timeout,2025-06-27T14:04:44.130479+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,46610,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:37.540798+0700
,,,,,,668,1660,192.168.100.4,80,flow,60,False,2025-06-27T14:03:09.320376+0700,643745837043940,timeout,2025-06-27T14:02:09.217316+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,60006,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:37.540807+0700
,,,,,,668,1340,192.168.100.4,80,flow,60,False,2025-06-27T14:06:32.196793+0700,81736494805083,timeout,2025-06-27T14:05:32.192603+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,44390,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:37.544508+0700
,,,,,,668,1368,192.168.100.4,80,flow,60,False,2025-06-27T14:05:39.432717+0700,1770846197093531,timeout,2025-06-27T14:04:39.431259+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,37042,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:37.580599+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,8865,700,192.168.100.4,80,flow,1,True,2025-06-27T14:07:38.075133+0700,1332864771285738,timeout,2025-06-27T14:07:37.975594+0700,closed,slowread_detected,text/html,192.168.100.4,7882,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like GeckoAppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30",enp0s3,8,6,TCP,192.168.100.6,37016,True,True,1f,1a,1f,True,closed,True,2025-06-27T14:10:03.058433+0700
,,,,,,668,1536,192.168.100.4,80,flow,60,False,2025-06-27T14:02:55.131440+0700,785060997563501,timeout,2025-06-27T14:01:55.066669+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,41778,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:38.219942+0700
,,,,,,668,1500,192.168.100.4,80,flow,60,False,2025-06-27T14:03:14.804239+0700,925802782138658,timeout,2025-06-27T14:02:14.794914+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,37152,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:38.219996+0700
,,,,,,668,1350,192.168.100.4,80,flow,60,False,2025-06-27T14:06:26.469588+0700,2052660479271710,timeout,2025-06-27T14:05:26.467742+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51456,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:38.280139+0700
,,,,,,734,1488,192.168.100.4,80,flow,60,False,2025-06-27T14:06:12.558423+0700,1348318054069726,timeout,2025-06-27T14:05:12.538078+0700,closed,,,,,,,,,enp0s3,11,11,TCP,192.168.100.6,56224,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:39.565625+0700
,,,,,,668,1503,192.168.100.4,80,flow,60,False,2025-06-27T14:03:22.428427+0700,81856741393027,timeout,2025-06-27T14:02:22.410243+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,54014,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:39.565672+0700
,,,,,,668,1593,192.168.100.4,80,flow,60,False,2025-06-27T14:05:44.834479+0700,1348485555965899,timeout,2025-06-27T14:04:44.806859+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,46652,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:39.565779+0700
,,,,,,668,1524,192.168.100.4,80,flow,60,False,2025-06-27T14:05:51.453707+0700,1631057897316686,timeout,2025-06-27T14:04:51.450894+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,50250,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:39.610133+0700
,,,,,,668,1339,192.168.100.4,80,flow,60,False,2025-06-27T14:05:17.532854+0700,82640580465720,timeout,2025-06-27T14:04:17.414776+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,48316,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:40.216562+0700
,,,,,,734,1805,192.168.100.4,80,flow,60,False,2025-06-27T14:03:38.311712+0700,2053684817998673,timeout,2025-06-27T14:02:38.308049+0700,closed,,,,,,,,,enp0s3,11,11,TCP,192.168.100.6,56302,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:40.248998+0700
,,,,,,668,1425,192.168.100.4,80,flow,60,False,2025-06-27T14:03:34.776711+0700,1631846014832581,timeout,2025-06-27T14:02:34.774085+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,55972,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:40.281289+0700
allowed,access to a potentially vulnerable web application,2,[HTTP] HTTP GET Request Detected,1000002,http,25519,880,192.168.100.4,80,flow,1,True,2025-06-27T14:07:41.089791+0700,2161192164189436,timeout,2025-06-27T14:07:40.976124+0700,closed,slowread_detected,text/html,192.168.100.4,13674,GET,200,/2025/06/05/what-is-a-slow-read-attack-understanding-this-sneaky-cyber-threat/,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like GeckoAppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.122 Safari/534.30",enp0s3,19,9,TCP,192.168.100.6,37020,True,True,1f,1a,1f,True,closed,True,2025-06-27T14:10:45.739788+0700
,,,,,,668,1650,192.168.100.4,80,flow,61,False,2025-06-27T14:02:51.033367+0700,1349585056187258,timeout,2025-06-27T14:01:50.934778+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,53428,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:41.493559+0700
,,,,,,668,1528,192.168.100.4,80,flow,60,False,2025-06-27T14:03:38.735378+0700,1630993464043791,timeout,2025-06-27T14:02:38.731407+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,56334,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:41.534912+0700
,,,,,,668,1321,192.168.100.4,80,flow,60,False,2025-06-27T14:05:24.787430+0700,787564973309979,timeout,2025-06-27T14:04:24.639003+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,38434,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:41.602709+0700
,,,,,,668,1702,192.168.100.4,80,flow,60,False,2025-06-27T14:02:52.160519+0700,1773034472005932,timeout,2025-06-27T14:01:52.123180+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,41510,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:41.602762+0700
,,,,,,668,1565,192.168.100.4,80,flow,60,False,2025-06-27T14:04:05.580297+0700,1210123178063591,timeout,2025-06-27T14:03:05.571111+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,46752,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:41.602787+0700
,,,,,,668,1465,192.168.100.4,80,flow,60,False,2025-06-27T14:05:58.217438+0700,1913941623718553,timeout,2025-06-27T14:04:58.213657+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,50572,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:41.602800+0700
,,,,,,668,1342,192.168.100.4,80,flow,60,False,2025-06-27T14:06:21.249377+0700,83422268736523,timeout,2025-06-27T14:05:21.246795+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51158,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:42.144413+0700
,,,,,,668,1549,192.168.100.4,80,flow,60,False,2025-06-27T14:05:30.845201+0700,1209478938495197,timeout,2025-06-27T14:04:30.723165+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,38786,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:42.144464+0700
,,,,,,668,1385,192.168.100.4,80,flow,60,False,2025-06-27T14:06:23.950353+0700,2054079965788159,timeout,2025-06-27T14:05:23.948223+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51314,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:42.177266+0700
,,,,,,668,1589,192.168.100.4,80,flow,60,False,2025-06-27T14:03:33.059707+0700,506354129819897,timeout,2025-06-27T14:02:33.055545+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,55860,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:43.496664+0700
,,,,,,668,1284,192.168.100.4,80,flow,60,False,2025-06-27T14:05:34.518157+0700,1210103856525345,timeout,2025-06-27T14:04:34.487457+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,36736,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:43.557785+0700
,,,,,,668,1418,192.168.100.4,80,flow,60,False,2025-06-27T14:05:38.213570+0700,929917370251145,timeout,2025-06-27T14:04:38.210825+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,36962,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:43.596637+0700
,,,,,,668,1639,192.168.100.4,80,flow,60,False,2025-06-27T14:03:01.751632+0700,367001766286524,timeout,2025-06-27T14:02:01.677052+0700,closed,,,,,,,,,enp0s3,10,11,TCP,192.168.100.6,59566,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:43.596685+0700
,,,,,,668,1422,192.168.100.4,80,flow,60,False,2025-06-27T14:03:51.344937+0700,85569742516861,timeout,2025-06-27T14:02:51.340605+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,59734,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:43.596711+0700
,,,,,,668,1536,192.168.100.4,80,flow,60,False,2025-06-27T14:06:30.700582+0700,789020971521730,timeout,2025-06-27T14:05:30.677570+0700,closed,,,,,,,,,enp0s3,10,10,TCP,192.168.100.6,51718,True,True,1b,13,1b,True,closed,True,2025-06-27T14:07:43.614242+0700
