alert_severity,alert_signature,alert_signature_id,app_proto,bytes_toclient,bytes_toserver,dest_ip,dest_port,event_type,flow_age,flow_id,flow_state,http_host,http_length,http_method,http_status,http_url,http_user_agent,pkts_toclient,pkts_toserver,proto,src_ip,src_port,timestamp
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,17684996609832,closed,192.168.100.4,1550,GET,200,/?id=474&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,48788,2025-06-02T19:42:48.051492+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,1603086274929708,closed,192.168.100.4,1550,GET,200,/?id=253&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,41996,2025-06-02T19:45:00.666202+0700
3,HTTP GET Request Detected,1000002,http,2149,634,192.168.100.4,80,flow,5,2050432888983092,closed,192.168.100.4,1550,GET,200,/?id=32&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,41998,2025-06-02T19:45:43.572611+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,4,1467434028545630,closed,192.168.100.4,1550,GET,200,/?id=229&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,59278,2025-06-02T19:44:00.489492+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,4,1063153052168852,closed,192.168.100.4,1550,GET,200,/?id=895&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,59290,2025-06-02T19:44:31.148694+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,79657081269142,closed,192.168.100.4,1550,GET,200,/?id=951&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,37820,2025-06-02T19:45:42.237192+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,781420378120679,closed,192.168.100.4,1550,GET,200,/?id=219&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,37828,2025-06-02T19:44:30.482500+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,6,2008213361985589,closed,192.168.100.4,1550,GET,200,/?id=771&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,57200,2025-06-02T19:43:22.297331+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,721806232734147,closed,192.168.100.4,1550,GET,200,/?id=211&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,57210,2025-06-02T19:43:57.028687+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,6,1470625191193016,closed,192.168.100.4,1550,GET,200,/?id=333&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,54140,2025-06-02T19:45:14.177485+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,666895076574159,closed,192.168.100.4,1550,GET,200,/?id=743&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,54152,2025-06-02T19:46:24.526717+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,6,482151353577327,closed,192.168.100.4,1550,GET,200,/?id=994&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,47438,2025-06-02T19:44:00.489232+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,337024409018352,closed,192.168.100.4,1550,GET,200,/?id=655&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,47450,2025-06-02T19:45:01.334368+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,6,1780747601167480,closed,192.168.100.4,1550,GET,200,/?id=282&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,47110,2025-06-02T19:44:54.659222+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,6,1922734925405160,closed,192.168.100.4,1550,GET,200,/?id=600&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,47126,2025-06-02T19:46:05.592858+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,4,818704992423498,closed,192.168.100.4,1550,GET,200,/?id=664&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,33758,2025-06-02T19:45:34.204725+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,860228736460844,closed,192.168.100.4,1550,GET,200,/?id=736&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,37768,2025-06-02T19:43:53.024575+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,1164935191658308,closed,192.168.100.4,1550,GET,200,/?id=570&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,37782,2025-06-02T19:44:33.151161+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,502384946948530,closed,192.168.100.4,1550,GET,200,/?id=260&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,37790,2025-06-02T19:45:43.572714+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,6,2103072013793483,closed,192.168.100.4,1550,GET,200,/?id=548&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,50522,2025-06-02T19:47:13.254252+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,2185166019057400,closed,192.168.100.4,1550,GET,200,/?id=42&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,50524,2025-06-02T19:44:24.463228+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,1527490562281342,closed,192.168.100.4,1550,GET,200,/?id=870&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,48704,2025-06-02T19:45:42.238601+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,2179960519384863,closed,192.168.100.4,1550,GET,200,/?id=279&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,36006,2025-06-02T19:48:15.508800+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,4,771009383109322,closed,192.168.100.4,1550,GET,200,/?id=897&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,36012,2025-06-02T19:48:12.173708+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,4,1951120367483709,closed,192.168.100.4,1550,GET,200,/?id=828&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,36028,2025-06-02T19:46:54.569332+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,5,1938450214183194,closed,192.168.100.4,1550,GET,200,/?id=302&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,58498,2025-06-02T19:45:23.516624+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,4,1912396942894992,closed,192.168.100.4,1550,GET,200,/?id=340&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,58508,2025-06-02T19:45:48.241229+0700
3,HTTP GET Request Detected,1000002,http,2149,624,192.168.100.4,80,flow,5,1413068340327608,closed,192.168.100.4,1550,GET,200,/?id=66&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,39738,2025-06-02T19:46:27.193404+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,4,1324518999911987,closed,192.168.100.4,1550,GET,200,/?id=795&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,39744,2025-06-02T19:47:56.151192+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,295423361216225,closed,192.168.100.4,1550,GET,200,/?id=970&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,33852,2025-06-02T19:47:50.058232+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,1266850474606494,closed,192.168.100.4,1550,GET,200,/?id=580&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,33860,2025-06-02T19:46:18.501212+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,109150630231897,closed,192.168.100.4,1550,GET,200,/?id=600&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,57656,2025-06-02T19:46:33.200604+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,6,1476762706869110,closed,192.168.100.4,1550,GET,200,/?id=429&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,57658,2025-06-02T19:48:16.175705+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,102188488965728,closed,192.168.100.4,1550,GET,200,/?id=820&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,42730,2025-06-02T19:45:12.175612+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,4,1967239382883623,closed,192.168.100.4,1550,GET,200,/?id=100&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,42732,2025-06-02T19:46:12.342970+0700
3,HTTP GET Request Detected,1000002,http,2149,637,192.168.100.4,80,flow,5,636460946357333,closed,192.168.100.4,1550,GET,200,/?id=87&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,52212,2025-06-02T19:48:23.147681+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,1449966407236733,closed,192.168.100.4,1550,GET,200,/?id=599&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,52218,2025-06-02T19:47:30.626564+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,1499474495542290,closed,192.168.100.4,1550,GET,200,/?id=154&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,35288,2025-06-02T19:46:04.258408+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,1007842474438771,closed,192.168.100.4,1550,GET,200,/?id=180&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,35302,2025-06-02T19:48:05.500775+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,147843993181187,closed,192.168.100.4,1550,GET,200,/?id=217&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,58486,2025-06-02T19:47:39.359258+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,1938360024658419,closed,192.168.100.4,1550,GET,200,/?id=638&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,58496,2025-06-02T19:46:32.532676+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,295565099061781,closed,192.168.100.4,1550,GET,200,/?id=182&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,35736,2025-06-02T19:47:51.383546+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,1614931808056634,closed,192.168.100.4,1550,GET,200,/?id=599&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,35746,2025-06-02T19:48:11.506216+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,6,569485228930192,closed,192.168.100.4,1550,GET,200,/?id=957&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,59098,2025-06-02T19:46:29.195198+0700
3,HTTP GET Request Detected,1000002,http,2149,623,192.168.100.4,80,flow,6,1287431962552250,closed,192.168.100.4,1550,GET,200,/?id=4&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,59106,2025-06-02T19:46:53.216623+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,4,688850960821292,closed,192.168.100.4,1550,GET,200,/?id=524&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,45068,2025-06-02T19:47:01.246441+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,5,1422916706529892,closed,192.168.100.4,1550,GET,200,/?id=472&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,45078,2025-06-02T19:47:53.470839+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,666882203653513,closed,192.168.100.4,1550,GET,200,/?id=267&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,48550,2025-06-02T19:46:24.526324+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,4,493786432029443,closed,192.168.100.4,1550,GET,200,/?id=390&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,48558,2025-06-02T19:49:29.209918+0700
,,,failed,0,87,224.0.0.251,5353,flow,0,629374240290386,new,,,,,,,0,1,UDP,192.168.100.4,5353,2025-06-02T19:45:20.182365+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,1341179184873457,closed,192.168.100.4,1550,GET,200,/?id=201&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,46042,2025-06-02T19:49:34.547070+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,6,1465303740010737,closed,192.168.100.4,1550,GET,200,/?id=398&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,46054,2025-06-02T19:49:05.188714+0700
,,,failed,0,107,ff02:0000:0000:0000:0000:0000:0000:00fb,5353,flow,0,1379464508732692,new,,,,,,,0,1,UDP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,5353,2025-06-02T19:45:30.202891+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,4,2241992741342088,closed,192.168.100.4,1550,GET,200,/?id=666&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,33282,2025-06-02T19:47:10.587406+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,4928960693593,closed,192.168.100.4,1550,GET,200,/?id=984&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,33284,2025-06-02T19:50:26.597150+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,4,1394093183259257,closed,192.168.100.4,1550,GET,200,/?id=184&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,49990,2025-06-02T19:47:04.581622+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,6,283109698079803,closed,192.168.100.4,1550,GET,200,/?id=891&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,49996,2025-06-02T19:47:29.292252+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,6,1602429162550731,closed,192.168.100.4,1550,GET,200,/?id=825&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,47708,2025-06-02T19:47:50.037932+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,4,1351749101704546,closed,192.168.100.4,1550,GET,200,/?id=194&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,47718,2025-06-02T19:49:52.559609+0700
2,[SlowRead] Simulated Long-Lived Connection - Many Small Packes Over Time,2000400,http,2149,636,192.168.100.4,80,flow,5,199362131851492,closed,192.168.100.4,1550,GET,200,/?id=337&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,51588,2025-06-02T19:49:06.524642+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,575820310601077,closed,192.168.100.4,1550,GET,200,/?id=630&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,51600,2025-06-02T19:50:39.272019+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,5,1288381155170230,closed,192.168.100.4,1550,GET,200,/?id=984&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,33022,2025-06-02T19:50:55.282218+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,4,191579652087584,closed,192.168.100.4,1550,GET,200,/?id=898&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,33036,2025-06-02T19:47:44.035345+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,6,36754671209691,closed,192.168.100.4,1550,GET,200,/?id=491&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,33046,2025-06-02T19:51:20.638562+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,2120986336278792,closed,192.168.100.4,1550,GET,200,/?id=133&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,48614,2025-06-02T19:50:34.600582+0700
3,HTTP GET Request Detected,1000002,http,2149,630,192.168.100.4,80,flow,6,1056899599098100,closed,192.168.100.4,1550,GET,200,/?id=1000&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,43780,2025-06-02T19:48:20.478613+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,4,1037658145949009,closed,192.168.100.4,1550,GET,200,/?id=823&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,43784,2025-06-02T19:47:47.369547+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,2026123394606175,closed,192.168.100.4,1550,GET,200,/?id=395&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,43716,2025-06-02T19:47:53.473949+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,6,1746117296984521,closed,192.168.100.4,1550,GET,200,/?id=182&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,43720,2025-06-02T19:51:55.496316+0700
3,HTTP GET Request Detected,1000002,http,2149,637,192.168.100.4,80,flow,4,1148378108903527,closed,192.168.100.4,1550,GET,200,/?id=16&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,54016,2025-06-02T19:48:05.500431+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,6,489667564926856,closed,192.168.100.4,1550,GET,200,/?id=918&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,54024,2025-06-02T19:48:13.507599+0700
3,HTTP GET Request Detected,1000002,http,2149,640,192.168.100.4,80,flow,6,1301455038941404,closed,192.168.100.4,1550,GET,200,/?id=3&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,41766,2025-06-02T19:48:26.476655+0700
3,HTTP GET Request Detected,1000002,http,2149,639,192.168.100.4,80,flow,5,1284953774953672,closed,192.168.100.4,1550,GET,200,/?id=545&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,41782,2025-06-02T19:51:58.164403+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,6,1248674186573524,closed,192.168.100.4,1550,GET,200,/?id=231&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,45774,2025-06-02T19:49:47.226207+0700
3,HTTP GET Request Detected,1000002,http,2149,636,192.168.100.4,80,flow,5,950736600613306,closed,192.168.100.4,1550,GET,200,/?id=489&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,45778,2025-06-02T19:49:19.202481+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,6,2020230702246358,closed,192.168.100.4,1550,GET,200,/?id=561&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,57458,2025-06-02T19:51:43.410535+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,266088749482334,closed,192.168.100.4,1550,GET,200,/?id=929&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,57464,2025-06-02T19:49:51.229327+0700
3,HTTP GET Request Detected,1000002,http,2149,629,192.168.100.4,80,flow,4,1640598543618718,closed,192.168.100.4,1550,GET,200,/?id=926&q=services,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,51804,2025-06-02T19:50:04.569242+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,5,524431032929794,closed,192.168.100.4,1550,GET,200,/?id=225&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,51812,2025-06-02T19:49:12.525485+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,2185200397270942,closed,192.168.100.4,1550,GET,200,/?id=845&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,45368,2025-06-02T19:49:33.212626+0700
,,,,0,220,ff02:0000:0000:0000:0000:0000:0000:0016,,flow,0,2166036235911158,new,,,,,,,0,2,IPv6-ICMP,fe80:0000:0000:0000:24f3:e4cf:d05f:6115,,2025-06-02T19:47:51.371928+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,6,1558225366750738,closed,192.168.100.4,1550,GET,200,/?id=372&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,45384,2025-06-02T19:50:35.267792+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,4,2246154573960032,closed,192.168.100.4,1550,GET,200,/?id=703&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,56626,2025-06-02T19:50:08.573931+0700
3,HTTP GET Request Detected,1000002,http,2149,644,192.168.100.4,80,flow,5,2072358722568236,closed,192.168.100.4,1550,GET,200,/?id=416&q=contact,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,56628,2025-06-02T19:49:12.525359+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,4,197167411505177,closed,192.168.100.4,1550,GET,200,/?id=185&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,45378,2025-06-02T19:53:03.185058+0700
3,HTTP GET Request Detected,1000002,http,2149,635,192.168.100.4,80,flow,5,2170962582315605,closed,192.168.100.4,1550,GET,200,/?id=23&q=about,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,45380,2025-06-02T19:53:09.189208+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,6,1662966735830075,closed,192.168.100.4,1550,GET,200,/?id=956&q=contact,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,55870,2025-06-02T19:50:42.600707+0700
3,HTTP GET Request Detected,1000002,http,2149,641,192.168.100.4,80,flow,4,1805108678866372,closed,192.168.100.4,1550,GET,200,/?id=875&q=home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,55878,2025-06-02T19:50:45.268542+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,6,1270922121699999,closed,192.168.100.4,1550,GET,200,/?id=882&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,35010,2025-06-02T19:50:25.261504+0700
3,HTTP GET Request Detected,1000002,http,2149,642,192.168.100.4,80,flow,4,390879028182104,closed,192.168.100.4,1550,GET,200,/?id=752&q=about,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,35012,2025-06-02T19:53:24.361193+0700
3,HTTP GET Request Detected,1000002,http,2149,645,192.168.100.4,80,flow,6,1907449160471856,closed,192.168.100.4,1550,GET,200,/?id=447&q=services,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),5,6,TCP,192.168.100.5,48540,2025-06-02T19:52:30.197742+0700
3,HTTP GET Request Detected,1000002,http,2149,628,192.168.100.4,80,flow,5,666882217155556,closed,192.168.100.4,1550,GET,200,/?id=541&q=contact,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,48550,2025-06-02T19:50:24.582672+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,5,953154672716311,closed,192.168.100.4,1550,GET,200,/?id=92&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,44104,2025-06-02T19:50:32.586971+0700
3,HTTP GET Request Detected,1000002,http,2149,625,192.168.100.4,80,flow,6,967615827927563,closed,192.168.100.4,1550,GET,200,/?id=426&q=home,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,44112,2025-06-02T19:50:57.279090+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,5,2162626053875275,closed,192.168.100.4,1550,GET,200,/?id=207&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,58540,2025-06-02T19:52:54.508348+0700
3,HTTP GET Request Detected,1000002,http,2149,638,192.168.100.4,80,flow,4,2098764185496186,closed,192.168.100.4,1550,GET,200,/?id=15&q=services,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,58552,2025-06-02T19:51:06.618507+0700
3,HTTP GET Request Detected,1000002,http,2149,626,192.168.100.4,80,flow,6,713306520339926,closed,192.168.100.4,1550,GET,200,/?id=626&q=about,Mozilla/5.0 (X11; Linux x86_64),5,6,TCP,192.168.100.5,60614,2025-06-02T19:50:34.600162+0700
3,HTTP GET Request Detected,1000002,http,2149,634,192.168.100.4,80,flow,6,98297268668816,closed,192.168.100.4,1550,GET,200,/?id=84&q=home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),5,6,TCP,192.168.100.5,60622,2025-06-02T19:54:14.414359+0700
